user_index,username,Unnamed: 0,timestamp,http_method,url,api_endpoint,header,data,request_body_size,response_body_size,originial_status,revised_status,execution_time,user_type,data_type,data_valid,seq_valid
0,userE,0,2025-03-18 09:30:54,GET,http://111.229.33.190:8081/index.php?r=user%2Faccount%2Fedit,/index.php,"{'User-Agent': 'python-requests/2.32.3', 'Accept-Encoding': 'gzip, deflate, br, zstd', 'Accept': '*/*', 'Connection': 'keep-alive', 'content-type': 'application/x-www-form-urlencoded; charset=UTF-8', 'Cookie': 'PHPSESSID=6ftdsfu4tnuk9tqutrvq4fston; _csrf=8d7fc458a2da50b3ac8c96e23ed1d2cc4e0898ddc9003739551486d4a4293713a%3A2%3A%7Bi%3A0%3Bs%3A5%3A%22_csrf%22%3Bi%3A1%3Bs%3A32%3A%22sa4fmyZECMbVJfz0qy6Wcd740c0kqA0k%22%3B%7D; _identity=c2afa49a4b89ab696359dde28e5927b1c23259259e504acaf741b0be0dc97a47a%3A2%3A%7Bi%3A0%3Bs%3A9%3A%22_identity%22%3Bi%3A1%3Bs%3A50%3A%22%5B9%2C%22d6255cac-01c8-4dc9-aea9-547c358feb53%22%2C2592000%5D%22%3B%7D'}",,2,54309,200,200,54.769999999999996,1,0,True,True
0,userE,1,2025-03-18 09:30:54,GET,http://111.229.33.190:8081/index.php?r=space%2Fspaces,/index.php,"{'User-Agent': 'python-requests/2.32.3', 'Accept-Encoding': 'gzip, deflate, br, zstd', 'Accept': '*/*', 'Connection': 'keep-alive', 'content-type': 'application/x-www-form-urlencoded; charset=UTF-8', 'Cookie': 'PHPSESSID=6ftdsfu4tnuk9tqutrvq4fston; _csrf=8d7fc458a2da50b3ac8c96e23ed1d2cc4e0898ddc9003739551486d4a4293713a%3A2%3A%7Bi%3A0%3Bs%3A5%3A%22_csrf%22%3Bi%3A1%3Bs%3A32%3A%22sa4fmyZECMbVJfz0qy6Wcd740c0kqA0k%22%3B%7D; _identity=c2afa49a4b89ab696359dde28e5927b1c23259259e504acaf741b0be0dc97a47a%3A2%3A%7Bi%3A0%3Bs%3A9%3A%22_identity%22%3Bi%3A1%3Bs%3A50%3A%22%5B9%2C%22d6255cac-01c8-4dc9-aea9-547c358feb53%22%2C2592000%5D%22%3B%7D'}",,2,84991,200,200,82.539,1,0,True,True
0,userE,2,2025-03-18 09:30:54,GET,http://111.229.33.190:8081/index.php?r=space%2Fspace&tour=1&cguid=244affcf-ea4d-49f3-a483-fe56e2f06c6e,/index.php,"{'User-Agent': 'python-requests/2.32.3', 'Accept-Encoding': 'gzip, deflate, br, zstd', 'Accept': '*/*', 'Connection': 'keep-alive', 'content-type': 'application/x-www-form-urlencoded; charset=UTF-8', 'Cookie': 'PHPSESSID=6ftdsfu4tnuk9tqutrvq4fston; _csrf=8d7fc458a2da50b3ac8c96e23ed1d2cc4e0898ddc9003739551486d4a4293713a%3A2%3A%7Bi%3A0%3Bs%3A5%3A%22_csrf%22%3Bi%3A1%3Bs%3A32%3A%22sa4fmyZECMbVJfz0qy6Wcd740c0kqA0k%22%3B%7D; _identity=c2afa49a4b89ab696359dde28e5927b1c23259259e504acaf741b0be0dc97a47a%3A2%3A%7Bi%3A0%3Bs%3A9%3A%22_identity%22%3Bi%3A1%3Bs%3A50%3A%22%5B9%2C%22d6255cac-01c8-4dc9-aea9-547c358feb53%22%2C2592000%5D%22%3B%7D'}",,2,63709,200,200,52.339999999999996,1,0,True,True
0,userE,3,2025-03-18 09:30:54,GET,http://111.229.33.190:8081/index.php?r=user%2Fprofile%2Fabout&cguid=98cb7660-54d3-4fbc-a874-8e0f7b8f5882,/index.php,"{'User-Agent': 'python-requests/2.32.3', 'Accept-Encoding': 'gzip, deflate, br, zstd', 'Accept': '*/*', 'Connection': 'keep-alive', 'content-type': 'application/x-www-form-urlencoded; charset=UTF-8', 'Cookie': 'PHPSESSID=6ftdsfu4tnuk9tqutrvq4fston; _csrf=8d7fc458a2da50b3ac8c96e23ed1d2cc4e0898ddc9003739551486d4a4293713a%3A2%3A%7Bi%3A0%3Bs%3A5%3A%22_csrf%22%3Bi%3A1%3Bs%3A32%3A%22sa4fmyZECMbVJfz0qy6Wcd740c0kqA0k%22%3B%7D; _identity=c2afa49a4b89ab696359dde28e5927b1c23259259e504acaf741b0be0dc97a47a%3A2%3A%7Bi%3A0%3Bs%3A9%3A%22_identity%22%3Bi%3A1%3Bs%3A50%3A%22%5B9%2C%22d6255cac-01c8-4dc9-aea9-547c358feb53%22%2C2592000%5D%22%3B%7D'}",,2,39290,200,200,39.189,1,0,True,True
0,userE,4,2025-03-18 09:30:54,GET,http://111.229.33.190:8081/index.php?r=user%2Faccount%2Fedit-settings,/index.php,"{'User-Agent': 'python-requests/2.32.3', 'Accept-Encoding': 'gzip, deflate, br, zstd', 'Accept': '*/*', 'Connection': 'keep-alive', 'content-type': 'application/x-www-form-urlencoded; charset=UTF-8', 'Cookie': 'PHPSESSID=6ftdsfu4tnuk9tqutrvq4fston; _csrf=8d7fc458a2da50b3ac8c96e23ed1d2cc4e0898ddc9003739551486d4a4293713a%3A2%3A%7Bi%3A0%3Bs%3A5%3A%22_csrf%22%3Bi%3A1%3Bs%3A32%3A%22sa4fmyZECMbVJfz0qy6Wcd740c0kqA0k%22%3B%7D; _identity=c2afa49a4b89ab696359dde28e5927b1c23259259e504acaf741b0be0dc97a47a%3A2%3A%7Bi%3A0%3Bs%3A9%3A%22_identity%22%3Bi%3A1%3Bs%3A50%3A%22%5B9%2C%22d6255cac-01c8-4dc9-aea9-547c358feb53%22%2C2592000%5D%22%3B%7D'}",,2,69974,200,200,45.535,1,0,True,True
0,userE,5,2025-03-18 09:30:54,GET,http://111.229.33.190:8081/index.php?r=user%2Faccount%2Fchange-username,/index.php,"{'User-Agent': 'python-requests/2.32.3', 'Accept-Encoding': 'gzip, deflate, br, zstd', 'Accept': '*/*', 'Connection': 'keep-alive', 'content-type': 'application/x-www-form-urlencoded; charset=UTF-8', 'Cookie': 'PHPSESSID=6ftdsfu4tnuk9tqutrvq4fston; _csrf=8d7fc458a2da50b3ac8c96e23ed1d2cc4e0898ddc9003739551486d4a4293713a%3A2%3A%7Bi%3A0%3Bs%3A5%3A%22_csrf%22%3Bi%3A1%3Bs%3A32%3A%22sa4fmyZECMbVJfz0qy6Wcd740c0kqA0k%22%3B%7D; _identity=c2afa49a4b89ab696359dde28e5927b1c23259259e504acaf741b0be0dc97a47a%3A2%3A%7Bi%3A0%3Bs%3A9%3A%22_identity%22%3Bi%3A1%3Bs%3A50%3A%22%5B9%2C%22d6255cac-01c8-4dc9-aea9-547c358feb53%22%2C2592000%5D%22%3B%7D'}",,2,36869,200,200,31.479,1,0,True,True
0,userE,6,2025-03-18 09:30:54,GET,http://111.229.33.190:8081/index.php?r=user%2Faccount%2Fchange-email,/index.php,"{'User-Agent': 'python-requests/2.32.3', 'Accept-Encoding': 'gzip, deflate, br, zstd', 'Accept': '*/*', 'Connection': 'keep-alive', 'content-type': 'application/x-www-form-urlencoded; charset=UTF-8', 'Cookie': 'PHPSESSID=6ftdsfu4tnuk9tqutrvq4fston; _csrf=8d7fc458a2da50b3ac8c96e23ed1d2cc4e0898ddc9003739551486d4a4293713a%3A2%3A%7Bi%3A0%3Bs%3A5%3A%22_csrf%22%3Bi%3A1%3Bs%3A32%3A%22sa4fmyZECMbVJfz0qy6Wcd740c0kqA0k%22%3B%7D; _identity=c2afa49a4b89ab696359dde28e5927b1c23259259e504acaf741b0be0dc97a47a%3A2%3A%7Bi%3A0%3Bs%3A9%3A%22_identity%22%3Bi%3A1%3Bs%3A50%3A%22%5B9%2C%22d6255cac-01c8-4dc9-aea9-547c358feb53%22%2C2592000%5D%22%3B%7D'}",,2,36846,200,200,32.549,1,0,True,True
0,userE,7,2025-03-18 09:30:56,GET,http://111.229.33.190:8081/index.php?r=space%2Fspace%2Fabout&cguid=1a14826b-23b7-4def-a7da-0cc5053a5ede,/index.php,"{'User-Agent': 'python-requests/2.32.3', 'Accept-Encoding': 'gzip, deflate, br, zstd', 'Accept': '*/*', 'Connection': 'keep-alive', 'content-type': 'application/x-www-form-urlencoded; charset=UTF-8', 'Cookie': 'PHPSESSID=6ftdsfu4tnuk9tqutrvq4fston; _csrf=8d7fc458a2da50b3ac8c96e23ed1d2cc4e0898ddc9003739551486d4a4293713a%3A2%3A%7Bi%3A0%3Bs%3A5%3A%22_csrf%22%3Bi%3A1%3Bs%3A32%3A%22sa4fmyZECMbVJfz0qy6Wcd740c0kqA0k%22%3B%7D; _identity=c2afa49a4b89ab696359dde28e5927b1c23259259e504acaf741b0be0dc97a47a%3A2%3A%7Bi%3A0%3Bs%3A9%3A%22_identity%22%3Bi%3A1%3Bs%3A50%3A%22%5B9%2C%22d6255cac-01c8-4dc9-aea9-547c358feb53%22%2C2592000%5D%22%3B%7D'}",,2,41901,200,200,1340.621,1,0,True,True
0,userE,8,2025-03-18 09:30:56,GET,http://111.229.33.190:8081/index.php?r=topic%2Fmanage&cguid=244affcf-ea4d-49f3-a483-fe56e2f06c6e,/index.php,"{'User-Agent': 'python-requests/2.32.3', 'Accept-Encoding': 'gzip, deflate, br, zstd', 'Accept': '*/*', 'Connection': 'keep-alive', 'content-type': 'application/x-www-form-urlencoded; charset=UTF-8', 'Cookie': 'PHPSESSID=6ftdsfu4tnuk9tqutrvq4fston; _csrf=8d7fc458a2da50b3ac8c96e23ed1d2cc4e0898ddc9003739551486d4a4293713a%3A2%3A%7Bi%3A0%3Bs%3A5%3A%22_csrf%22%3Bi%3A1%3Bs%3A32%3A%22sa4fmyZECMbVJfz0qy6Wcd740c0kqA0k%22%3B%7D; _identity=c2afa49a4b89ab696359dde28e5927b1c23259259e504acaf741b0be0dc97a47a%3A2%3A%7Bi%3A0%3Bs%3A9%3A%22_identity%22%3Bi%3A1%3Bs%3A50%3A%22%5B9%2C%22d6255cac-01c8-4dc9-aea9-547c358feb53%22%2C2592000%5D%22%3B%7D'}",,2,33278,403,403,35.077,1,0,True,True
0,userE,9,2025-03-18 09:30:56,GET,http://111.229.33.190:8081/index.php?r=space%2Fmanage%2Fmember%2Fchange-owner&cguid=d2fdb62f-c8a9-4ce9-864d-1681883255a0,/index.php,"{'User-Agent': 'python-requests/2.32.3', 'Accept-Encoding': 'gzip, deflate, br, zstd', 'Accept': '*/*', 'Connection': 'keep-alive', 'content-type': 'application/x-www-form-urlencoded; charset=UTF-8', 'Cookie': 'PHPSESSID=6ftdsfu4tnuk9tqutrvq4fston; _csrf=8d7fc458a2da50b3ac8c96e23ed1d2cc4e0898ddc9003739551486d4a4293713a%3A2%3A%7Bi%3A0%3Bs%3A5%3A%22_csrf%22%3Bi%3A1%3Bs%3A32%3A%22sa4fmyZECMbVJfz0qy6Wcd740c0kqA0k%22%3B%7D; _identity=c2afa49a4b89ab696359dde28e5927b1c23259259e504acaf741b0be0dc97a47a%3A2%3A%7Bi%3A0%3Bs%3A9%3A%22_identity%22%3Bi%3A1%3Bs%3A50%3A%22%5B9%2C%22d6255cac-01c8-4dc9-aea9-547c358feb53%22%2C2592000%5D%22%3B%7D'}",,2,33278,403,403,29.038,1,1,True,True
